26.991,-1.086,0.856
27.324,-1.082,0.896
27.657,-1.080,0.937
27.991,-1.074,0.979
28.324,-1.069,1.020
28.657,-1.064,1.059
28.990,-1.060,1.098
29.324,-1.056,1.138
29.657,-1.055,1.144
29.990,-1.055,1.144
30.323,-1.054,1.144
30.656,-1.055,1.147
30.990,-1.051,1.150
31.323,-1.048,1.157
31.656,-1.046,1.160
31.989,-1.045,1.164
32.323,-1.041,1.169
32.656,-1.038,1.172
32.989,-1.036,1.174
33.322,-1.033,1.175
33.655,-1.028,1.177
33.989,-1.027,1.177
34.322,-1.023,1.178
34.655,-1.021,1.177
34.988,-1.020,1.175
35.322,-1.020,1.174
35.655,-1.020,1.172
35.988,-1.020,1.170
36.321,-1.020,1.170
36.654,-1.019,1.168
36.988,-1.019,1.166
37.321,-1.021,1.167
37.654,-1.023,1.164
37.987,-1.023,1.160
38.321,-1.022,1.159
38.654,-1.022,1.158
38.987,-1.021,1.157
39.320,-1.021,1.156
39.653,-0.989,1.151
39.987,-0.951,1.145
40.320,-0.913,1.138
40.653,-0.875,1.130
40.986,-0.836,1.121
41.320,-0.799,1.113
41.653,-0.761,1.105
41.986,-0.721,1.097
42.319,-0.681,1.087
42.652,-0.642,1.081
42.986,-0.601,1.072
43.319,-0.560,1.062
43.652,-0.519,1.052
43.985,-0.481,1.045
44.319,-0.442,1.035
44.652,-0.401,1.024
44.985,-0.363,1.015
45.318,-0.323,1.006
45.651,-0.282,0.996
45.985,-0.238,0.989
46.318,-0.198,0.981
46.651,-0.159,0.970
46.984,-0.137,0.967
47.318,-0.139,0.968
47.651,-0.142,0.969
47.984,-0.139,0.965
48.317,-0.137,0.965
48.650,-0.135,0.963
48.984,-0.137,0.961
49.317,-0.136,0.959
49.650,-0.139,0.957
49.983,-0.140,0.954
50.317,-0.141,0.955
50.650,-0.142,0.954
50.983,-0.144,0.955
51.316,-0.146,0.955
51.649,-0.149,0.955
51.983,-0.153,0.957
52.316,-0.153,0.956
52.649,-0.155,0.955
52.982,-0.156,0.957
53.316,-0.158,0.960
53.649,-0.161,0.959
53.982,-0.161,0.960
54.315,-0.161,0.959
54.648,-0.162,0.959
54.982,-0.162,0.967
55.315,-0.159,1.007
55.648,-0.158,1.046
55.981,-0.157,1.080
56.315,-0.159,1.044
56.648,-0.163,1.005
56.981,-0.164,0.971
57.314,-0.167,0.929
57.647,-0.170,0.889
57.981,-0.174,0.846
58.314,-0.180,0.808
58.647,-0.182,0.767
58.980,-0.183,0.725
59.314,-0.187,0.684
59.647,-0.190,0.642
59.980,-0.193,0.602
60.313,-0.197,0.560
60.646,-0.201,0.516
60.980,-0.207,0.473
61.313,-0.213,0.429
61.646,-0.216,0.388
61.979,-0.220,0.344
62.313,-0.224,0.304
62.646,-0.225,0.262
62.979,-0.228,0.217
63.312,-0.232,0.174
63.645,-0.238,0.131
63.979,-0.242,9.213E-2
64.312,-0.245,4.771E-2
64.645,-0.252,9.496E-3
64.978,-0.251,1.171E-2
65.312,-0.250,1.119E-2
65.645,-0.249,1.061E-2
65.978,-0.252,1.087E-2
66.311,-0.251,1.152E-2
66.644,-0.251,1.326E-2

